date,PUC
2019-12-31,2829.0
2020-12-31,1845.0
2021-12-31,1750.0
2022-12-31,1752.0
2023-12-31,4141.0
2024-12-31,2222.0
2025-12-31,1344.0
2026-12-31,1807.0
2027-12-31,3366.0
2028-12-31,1748.0
2029-12-31,1499.0
2030-12-31,1732.0
2031-12-31,2216.0
2032-12-31,3990.0
2033-12-31,2433.0
2034-12-31,2165.0
2035-12-31,1336.0
2036-12-31,1764.0
2037-12-31,2181.0
2038-12-31,4369.0
2039-12-31,1601.0
2040-12-31,1114.0
2041-12-31,1171.0
2042-12-31,1744.0
2043-12-31,956.1
2044-12-31,1522.0
2045-12-31,879.2
2046-12-31,2065.0
2047-12-31,1268.0
2048-12-31,955.3
2049-12-31,1583.0
2050-12-31,1651.0
2051-12-31,1488.0
2052-12-31,1282.0
2053-12-31,1257.0
2054-12-31,1768.0
2055-12-31,958.4
2056-12-31,1832.0
2057-12-31,1408.0
2058-12-31,1786.0
2059-12-31,1742.0
2060-12-31,1697.0
2061-12-31,2118.0
2062-12-31,863.0
2063-12-31,2894.0
2064-12-31,1270.0
2065-12-31,826.8
2066-12-31,1766.0
2067-12-31,1224.0
2068-12-31,976.3
2069-12-31,1487.0
2070-12-31,717.1
2071-12-31,1652.0
2072-12-31,1534.0
2073-12-31,841.9
2074-12-31,1646.0
2075-12-31,3000.0
2076-12-31,1247.0
2077-12-31,1549.0
2078-12-31,1889.0
2079-12-31,822.0
2080-12-31,968.8
2081-12-31,1109.0
2082-12-31,1250.0
2083-12-31,1350.0
2084-12-31,914.2
2085-12-31,1974.0
2086-12-31,883.0
2087-12-31,2902.0
2088-12-31,1239.0
2089-12-31,1356.0
2090-12-31,2162.0
2091-12-31,661.2
2092-12-31,1582.0
2093-12-31,1617.0
2094-12-31,2224.0
2095-12-31,1623.0
2096-12-31,2259.0
2097-12-31,777.8
2098-12-31,2391.0
2099-12-31,2087.0
