date,PUC
2019-12-31,2829.0
2020-12-31,2497.0
2021-12-31,2432.0
2022-12-31,2650.0
2023-12-31,2026.0
2024-12-31,3387.0
2025-12-31,4080.0
2026-12-31,1664.0
2027-12-31,2758.0
2028-12-31,1716.0
2029-12-31,1177.0
2030-12-31,6463.0
2031-12-31,4629.0
2032-12-31,3619.0
2033-12-31,2767.0
2034-12-31,3113.0
2035-12-31,1907.0
2036-12-31,2287.0
2037-12-31,4347.0
2038-12-31,3002.0
2039-12-31,2418.0
2040-12-31,4590.0
2041-12-31,2716.0
2042-12-31,3088.0
2043-12-31,2439.0
2044-12-31,7029.0
2045-12-31,2248.0
2046-12-31,3472.0
2047-12-31,3388.0
2048-12-31,2372.0
2049-12-31,2565.0
2050-12-31,3809.0
2051-12-31,2466.0
2052-12-31,2913.0
2053-12-31,2683.0
2054-12-31,1500.0
2055-12-31,3769.0
2056-12-31,1007.0
2057-12-31,4491.0
2058-12-31,2276.0
2059-12-31,2219.0
2060-12-31,1736.0
2061-12-31,1627.0
2062-12-31,1872.0
2063-12-31,6005.0
2064-12-31,2225.0
2065-12-31,4064.0
2066-12-31,2211.0
2067-12-31,2662.0
2068-12-31,3712.0
2069-12-31,1779.0
2070-12-31,1374.0
2071-12-31,2171.0
2072-12-31,1057.0
2073-12-31,3110.0
2074-12-31,4127.0
2075-12-31,533.9
2076-12-31,2520.0
2077-12-31,1123.0
2078-12-31,3142.0
2079-12-31,4253.0
2080-12-31,4190.0
2081-12-31,3970.0
2082-12-31,1675.0
2083-12-31,3849.0
2084-12-31,3779.0
2085-12-31,2611.0
2086-12-31,2957.0
2087-12-31,4048.0
2088-12-31,2249.0
2089-12-31,4968.0
2090-12-31,6431.0
2091-12-31,2119.0
2092-12-31,1615.0
2093-12-31,3533.0
2094-12-31,4118.0
2095-12-31,1695.0
2096-12-31,3135.0
2097-12-31,4143.0
2098-12-31,2052.0
2099-12-31,2654.0
