date,PUC
2019-12-31,2829.0
2020-12-31,1400.0
2021-12-31,5889.0
2022-12-31,5125.0
2023-12-31,1349.0
2024-12-31,2149.0
2025-12-31,1784.0
2026-12-31,3543.0
2027-12-31,3130.0
2028-12-31,2497.0
2029-12-31,3694.0
2030-12-31,3678.0
2031-12-31,5847.0
2032-12-31,3416.0
2033-12-31,4454.0
2034-12-31,3455.0
2035-12-31,3493.0
2036-12-31,1208.0
2037-12-31,1167.0
2038-12-31,5548.0
2039-12-31,2759.0
2040-12-31,992.3
2041-12-31,2248.0
2042-12-31,2228.0
2043-12-31,475.8
2044-12-31,3197.0
2045-12-31,5904.0
2046-12-31,2574.0
2047-12-31,2094.0
2048-12-31,3145.0
2049-12-31,1055.0
2050-12-31,4033.0
2051-12-31,2328.0
2052-12-31,1618.0
2053-12-31,2269.0
2054-12-31,3000.0
2055-12-31,1266.0
2056-12-31,1799.0
2057-12-31,741.9
2058-12-31,2061.0
2059-12-31,3150.0
2060-12-31,2083.0
2061-12-31,1151.0
2062-12-31,2807.0
2063-12-31,2199.0
2064-12-31,4977.0
2065-12-31,426.3
2066-12-31,1420.0
2067-12-31,1525.0
2068-12-31,3150.0
2069-12-31,3868.0
2070-12-31,5809.0
2071-12-31,7825.0
2072-12-31,3175.0
2073-12-31,1668.0
2074-12-31,2803.0
2075-12-31,4945.0
2076-12-31,5659.0
2077-12-31,2930.0
2078-12-31,5516.0
2079-12-31,4656.0
2080-12-31,3379.0
2081-12-31,9223.0
2082-12-31,5470.0
2083-12-31,5392.0
2084-12-31,4423.0
2085-12-31,3820.0
2086-12-31,728.1
2087-12-31,4922.0
2088-12-31,876.3
2089-12-31,1461.0
2090-12-31,1238.0
2091-12-31,4008.0
2092-12-31,1853.0
2093-12-31,946.6
2094-12-31,2992.0
2095-12-31,2324.0
2096-12-31,2186.0
2097-12-31,6625.0
2098-12-31,2580.0
2099-12-31,4716.0
