date,PFlow.csv
2019-12-31,2829.0
2020-12-31,3972.0
2021-12-31,1781.0
2022-12-31,2857.0
2023-12-31,3419.0
2024-12-31,2346.0
2025-12-31,3307.0
2026-12-31,3437.0
2027-12-31,2351.0
2028-12-31,2327.0
2029-12-31,2583.0
2030-12-31,1923.0
2031-12-31,4700.0
2032-12-31,3655.0
2033-12-31,2867.0
2034-12-31,4670.0
2035-12-31,1511.0
2036-12-31,2600.0
2037-12-31,3526.0
2038-12-31,3390.0
2039-12-31,2432.0
2040-12-31,1430.0
2041-12-31,1583.0
2042-12-31,1872.0
2043-12-31,1110.0
2044-12-31,3636.0
2045-12-31,3736.0
2046-12-31,5533.0
2047-12-31,3822.0
2048-12-31,966.4
2049-12-31,2641.0
2050-12-31,1882.0
2051-12-31,3801.0
2052-12-31,2010.0
2053-12-31,1815.0
2054-12-31,1710.0
2055-12-31,4222.0
2056-12-31,2790.0
2057-12-31,2616.0
2058-12-31,5010.0
2059-12-31,2219.0
2060-12-31,1820.0
2061-12-31,4291.0
2062-12-31,5600.0
2063-12-31,5173.0
2064-12-31,1748.0
2065-12-31,1730.0
2066-12-31,1806.0
2067-12-31,2575.0
2068-12-31,2935.0
2069-12-31,4111.0
2070-12-31,4021.0
2071-12-31,6187.0
2072-12-31,3944.0
2073-12-31,957.1
2074-12-31,5456.0
2075-12-31,5173.0
2076-12-31,2043.0
2077-12-31,850.9
2078-12-31,2583.0
2079-12-31,4481.0
2080-12-31,1802.0
2081-12-31,1461.0
2082-12-31,4604.0
2083-12-31,2519.0
2084-12-31,4912.0
2085-12-31,4211.0
2086-12-31,3553.0
2087-12-31,4497.0
2088-12-31,4047.0
2089-12-31,4899.0
2090-12-31,3522.0
2091-12-31,4400.0
2092-12-31,4385.0
2093-12-31,2538.0
2094-12-31,3074.0
2095-12-31,2855.0
2096-12-31,4102.0
2097-12-31,4366.0
2098-12-31,5692.0
2099-12-31,3921.0
