date,PFlow.csv
2019-12-31,2829.0
2020-12-31,2649.0
2021-12-31,1473.0
2022-12-31,2646.0
2023-12-31,3043.0
2024-12-31,4078.0
2025-12-31,2698.0
2026-12-31,3855.0
2027-12-31,2501.0
2028-12-31,1887.0
2029-12-31,3435.0
2030-12-31,1697.0
2031-12-31,2181.0
2032-12-31,2600.0
2033-12-31,1156.0
2034-12-31,4505.0
2035-12-31,2948.0
2036-12-31,3467.0
2037-12-31,2228.0
2038-12-31,3729.0
2039-12-31,9772.0
2040-12-31,1185.0
2041-12-31,5797.0
2042-12-31,2440.0
2043-12-31,3319.0
2044-12-31,5205.0
2045-12-31,3693.0
2046-12-31,2130.0
2047-12-31,1671.0
2048-12-31,7434.0
2049-12-31,2614.0
2050-12-31,2291.0
2051-12-31,3816.0
2052-12-31,3056.0
2053-12-31,1715.0
2054-12-31,4388.0
2055-12-31,4933.0
2056-12-31,2698.0
2057-12-31,2577.0
2058-12-31,912.4
2059-12-31,2065.0
2060-12-31,2944.0
2061-12-31,5009.0
2062-12-31,2229.0
2063-12-31,11030.0
2064-12-31,4242.0
2065-12-31,4197.0
2066-12-31,3390.0
2067-12-31,10670.0
2068-12-31,1524.0
2069-12-31,1019.0
2070-12-31,6186.0
2071-12-31,7988.0
2072-12-31,4393.0
2073-12-31,3340.0
2074-12-31,5968.0
2075-12-31,4271.0
2076-12-31,4248.0
2077-12-31,2239.0
2078-12-31,2568.0
2079-12-31,1424.0
2080-12-31,6834.0
2081-12-31,4088.0
2082-12-31,1685.0
2083-12-31,5404.0
2084-12-31,10760.0
2085-12-31,3841.0
2086-12-31,1134.0
2087-12-31,6220.0
2088-12-31,4839.0
2089-12-31,8877.0
2090-12-31,2243.0
2091-12-31,8827.0
2092-12-31,6006.0
2093-12-31,3874.0
2094-12-31,6882.0
2095-12-31,1708.0
2096-12-31,5655.0
2097-12-31,6263.0
2098-12-31,8037.0
2099-12-31,1922.0
