,P00,P01,P02,P03,P04,P05,P06,P07,P08,P09,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,P65,P66,P67,P68,P69,P70,P71,P72,P73,P74,P75,P76,P77,P78,P79,P80,P81,P82,P83,P84,P85,P86,P87,P88,P89,P90,P91,P92,P93,P94,P95,P96,P97
2019,838.86,691.03,573.81,886.7,1043.7,706.2199999999999,559.18,612.52,451.34999999999997,663.18,458.0300000000001,683.82,427.54,690.88,895.1,744.35,482.87000000000006,737.5400000000001,442.98,522.83,405.29,394.21000000000004,302.27000000000004,757.5999999999999,595.2,547.57,1364.4,803.6999999999999,720.44,1057.7,672.9000000000001,697.56,1349.7,695.62,1355.9,725.43,643.19,473.26000000000005,1142.2,750.5200000000001,747.74,714.0100000000001,527.1899999999999,703.55,700.8100000000001,458.20000000000005,600.28,302.73,551.14,378.19,430.61,708.35,302.51,672.76,836.1999999999999,373.40000000000003,764.94,695.15,608.45,359.06,361.09999999999997,271.54,517.32,324.71,309.83,296.98,329.70000000000005,587.06,534.7900000000001,598.36,608.83,626.5199999999999,752.96,697.59,389.9,457.46000000000004,362.4,321.17,292.94,267.5,380.08000000000004,697.58,708.65,816.6,380.07000000000005,330.01,691.99,495.32000000000005,304.14,953.0999999999999,361.85,326.59000000000003,292.09,563.02,465.34,1119.4,389.90000000000003,394.15000000000003
2020,1236.3,941.7,1731.6,1254.8000000000002,1191.4,1022.1999999999999,957.2,1280.6,752.6499999999999,948.6000000000001,990.7,933.8999999999999,905.0999999999999,989.7,1436.5000000000002,934.0999999999999,1042.0,855.9,829.5,891.5,635.8199999999999,648.55,562.0,1100.6,1076.9999999999998,1008.1,1941.3,1300.8000000000002,1167.8999999999999,1342.5,1159.2,1019.3,1980.7,1142.3,1954.6999999999996,1005.3000000000001,1304.9,947.6,1644.0,1016.5000000000001,1178.8999999999999,1050.5,891.9,983.6000000000001,983.3,732.7,915.53,345.25,835.23,758.02,727.42,937.9,360.6,697.19,1101.6999999999998,682.2800000000001,1073.3,1077.9,723.7800000000001,1283.2000000000003,1282.1,356.41999999999996,1445.0,343.04,355.94,376.87,772.2,1030.8999999999999,513.55,1147.3000000000002,1010.8,2176.8999999999996,934.42,941.6,640.98,761.8000000000002,1033.8,891.0,302.73,351.58,749.1700000000001,939.8999999999999,1048.0,1355.5,630.08,1129.9,1372.3,1014.4,361.96999999999997,965.7,911.0999999999999,385.34,419.02,950.67,961.0999999999999,1420.2,608.43,1000.0
2021,1140.5,734.51,852.45,1154.8000000000002,1097.9,713.83,815.12,819.4000000000001,669.49,854.8999999999999,660.4999999999999,828.06,637.1600000000001,667.66,1342.7000000000003,839.92,686.6899999999999,992.3999999999999,496.9599999999999,686.54,491.1,551.77,463.82,872.8,769.5,757.1,952.0,1047.0,1088.8,1128.3,1196.3,861.5999999999999,1806.1999999999998,1047.0,1679.6,736.05,944.9000000000001,658.21,1624.8,861.1000000000001,1051.4,1105.5,740.41,737.35,694.2800000000001,514.36,412.78000000000003,303.61,900.8000000000002,550.3399999999999,613.51,880.1000000000001,298.68,445.37999999999994,991.1999999999999,532.55,780.8599999999999,899.0,476.69,1099.5,554.26,318.69,747.23,305.73,312.13,361.68,489.86,876.3999999999999,399.90000000000003,607.8,729.0500000000001,891.9999999999999,452.82,803.17,403.92999999999995,621.75,484.52000000000004,477.81000000000006,307.97,348.57000000000005,577.8399999999999,793.49,929.9999999999999,1103.0,454.13,489.97999999999996,1400.3000000000002,794.6100000000001,315.28000000000003,823.6899999999999,585.1600000000001,304.71000000000004,344.13,755.6500000000001,611.7400000000001,799.5,434.59000000000003,532.33
2022,1192.3000000000002,849.9999999999999,722.4399999999999,1176.3,742.6800000000001,699.99,806.4,795.3,528.62,938.5899999999999,712.2099999999999,878.03,679.6800000000001,696.5600000000001,1580.9,886.5,692.1899999999999,758.78,500.24,689.6599999999999,515.79,516.6899999999999,447.1,919.5999999999999,730.5099999999999,746.6200000000001,840.6,1229.5,1230.5,793.2099999999999,1400.6000000000001,1008.8,1741.8,1060.8,1704.8999999999999,837.7,876.3999999999999,638.6999999999999,1606.1999999999998,990.9,1022.6,956.5999999999999,685.3800000000001,838.6999999999999,700.97,338.86,580.01,322.81,554.9200000000001,532.94,596.5699999999999,1013.0999999999999,319.49999999999994,451.66,1079.3,547.8699999999999,580.35,1076.9,461.27,1148.6,531.96,307.72,722.3599999999999,310.11,302.73999999999995,287.56,504.05000000000007,1019.0,465.30000000000007,547.1600000000001,899.6,1040.7,388.25,872.6,420.07000000000005,556.12,494.62,490.0899999999999,324.74,341.81,565.9100000000001,878.2,969.4999999999999,1142.2,516.4499999999999,491.78999999999996,1531.8000000000002,810.3000000000001,322.59,1224.7,600.96,333.15999999999997,356.71,568.66,793.2,883.3,381.79999999999995,526.9100000000001
2023,654.49,265.89,413.06,703.6299999999999,613.9100000000001,300.47,316.24,576.47,442.43999999999994,348.77,374.23,339.89,339.16,268.54,701.0500000000001,357.21,421.22999999999996,385.39,311.32,492.02,358.11999999999995,333.62,286.84,281.58,555.49,523.01,683.9300000000001,488.21000000000004,318.84000000000003,615.98,571.27,375.3,1224.1,402.14,1208.8999999999999,237.94000000000003,604.8000000000001,420.74,813.3000000000001,416.46999999999997,384.23999999999995,597.2299999999999,475.88000000000005,269.98,309.0,317.79999999999995,394.13,285.41,456.29,359.96999999999997,305.96999999999997,261.71,293.65999999999997,326.34,409.77,341.45,403.26,412.38,335.58,282.39,348.54,296.96999999999997,474.92,301.13,284.43,286.63,294.18,415.1,354.85999999999996,477.32,296.92,421.63,255.30999999999995,246.42,300.74,340.65,295.53,271.36,273.27,269.24,372.43,256.74,291.65999999999997,408.16999999999996,304.92,287.94,560.1999999999999,379.13000000000005,299.58,315.03000000000003,342.93,249.48,297.57000000000005,361.59000000000003,412.08000000000004,711.0500000000001,300.63000000000005,336.32
2024,1550.9,1409.2,813.77,1573.6,1757.4,1029.0,1185.1999999999998,754.8999999999999,608.1800000000001,1198.1,560.69,1177.0,546.38,1009.9,1871.6000000000001,1214.3999999999999,607.7099999999999,1284.8,414.65000000000003,604.0100000000001,519.55,584.63,400.6,1159.8,643.98,645.76,737.1999999999999,1591.6000000000001,1459.0,1332.2,1670.3000000000002,1256.6000000000001,1698.7,1364.5000000000002,1747.6,947.5,761.3000000000001,551.44,1679.2,1283.5,1263.5,1566.3,606.75,1060.5,1225.3999999999996,405.95000000000005,1391.7,301.88,993.5,471.71999999999997,430.84000000000003,1143.1,317.46000000000004,537.98,1267.7000000000003,496.84999999999997,1012.8,1540.5,766.9399999999999,1323.5,439.58000000000004,413.03,608.21,312.3,313.88,330.34000000000003,424.07000000000005,1195.3,519.04,462.18,1129.0000000000002,1283.3999999999999,714.83,835.1999999999999,315.96,478.93000000000006,419.92,422.12,313.75,331.88,486.05999999999995,1067.6999999999998,1207.8999999999999,1303.1,420.71,415.65000000000003,1801.8,1036.7,318.71000000000004,1144.8,504.49,331.91999999999996,354.52,575.59,535.85,726.11,508.66999999999996,469.90999999999997
2025,752.0,500.13000000000005,613.49,717.55,697.0699999999999,465.63,502.2099999999999,655.99,510.33,463.6499999999999,534.55,451.1,501.58000000000004,490.6600000000001,651.9399999999999,422.96000000000004,553.99,476.41,457.46,571.29,444.18,421.32000000000005,316.75,563.08,643.0500000000001,605.24,929.3,636.78,403.53,677.4200000000001,520.61,504.9,1434.3999999999999,476.29,1415.3999999999999,569.41,721.4999999999999,537.4599999999999,1056.9,549.9300000000001,530.66,552.3199999999999,589.48,531.17,487.23,352.3299999999999,676.15,294.04,629.3299999999999,480.7900000000001,478.65999999999997,381.12,286.86,696.9,506.13,461.1,525.88,658.1400000000001,609.7,421.21000000000004,417.01,285.58,597.9,285.87,280.89,298.53000000000003,424.76,587.1899999999999,456.74,529.37,500.23,562.22,387.29999999999995,443.34000000000003,374.47,497.53999999999996,514.44,527.4399999999999,272.39,289.14,504.95000000000005,490.38,463.03000000000003,563.67,434.39000000000004,533.98,594.63,596.71,286.53,486.43,543.16,273.4,286.99,539.54,521.1,975.2,387.23,649.64
2026,732.96,443.13,408.02,214.98000000000002,863.76,230.38,575.8499999999999,541.91,383.28000000000003,640.5899999999999,331.4,574.09,306.54,222.44,1140.2,645.3,384.66,741.8,264.91,429.62000000000006,317.90000000000003,294.34999999999997,239.61999999999998,411.96999999999997,536.7099999999999,474.48,557.51,863.2,591.47,880.1000000000001,213.43,661.94,316.47999999999996,621.89,1214.8999999999999,453.95000000000005,566.5600000000001,382.43,215.01,648.4799999999999,651.1099999999999,1038.1,420.39,418.76000000000005,411.49,251.04999999999998,421.89,283.21000000000004,747.68,313.34000000000003,254.26,441.61,265.88,597.1299999999999,596.16,313.24,275.78,648.9599999999999,636.98,228.76000000000002,277.83,263.77,415.69000000000005,276.0,270.16999999999996,280.16,249.72,655.8000000000001,263.76,427.43999999999994,524.45,660.75,419.63,244.97999999999996,233.66000000000003,309.83,285.15999999999997,250.48000000000002,265.04,263.59,320.09000000000003,432.58,497.80999999999995,607.4200000000001,255.26000000000002,244.91,1093.7,449.7900000000001,267.59999999999997,657.83,273.60999999999996,263.04,279.77,614.54,325.91,272.96999999999997,317.04999999999995,313.39
2027,198.41000000000003,307.68,398.79,199.56000000000003,466.28000000000003,119.01999999999998,326.07,526.74,330.22999999999996,365.37,293.35,359.65,275.46000000000004,281.83,505.36999999999995,334.83,345.06,365.98999999999995,257.84000000000003,396.37,303.77,270.57,241.44,320.14,500.71000000000004,425.87000000000006,458.26000000000005,391.17999999999995,375.64,466.65,187.57,385.49,264.13,381.14,1096.7,310.37999999999994,555.5699999999999,328.24,168.45,380.76000000000005,349.61,446.39,365.63000000000005,292.21,264.54999999999995,223.45000000000002,203.89,251.60000000000002,251.42,290.14,228.72,304.51,248.94,195.91,461.93,296.9,251.42999999999998,443.25,205.05,224.41,248.44,237.78,385.05999999999995,247.83,226.11,252.02,229.63,453.29,207.57,370.08000000000004,295.13,455.55,191.84,216.44,211.21,311.3,239.04999999999998,212.68999999999997,231.83999999999997,239.55999999999997,294.22999999999996,284.94,308.95,448.74999999999994,226.21000000000004,228.93,438.36999999999995,355.93999999999994,255.58999999999997,326.40000000000003,239.36,244.45,249.59999999999997,191.08,336.0,179.42000000000002,211.93,291.59999999999997
2028,157.68,222.13,302.77000000000004,143.67,480.66999999999996,143.79999999999998,359.19,471.0899999999999,310.23,368.34999999999997,265.83,343.62,248.04999999999998,146.35,700.42,407.16999999999996,272.69,402.46999999999997,214.28,345.92999999999995,261.05,244.1,228.41,188.10000000000002,439.52,394.62,325.63999999999993,573.4200000000001,255.08,501.63,139.6,378.31000000000006,154.69,365.41,964.8999999999999,137.74,495.95000000000005,292.07,138.03,407.37,374.06,540.88,321.6000000000001,204.30999999999997,200.70999999999998,216.57999999999998,345.14,229.57,388.84999999999997,284.24,230.55,215.28,239.96999999999997,286.36,356.90999999999997,292.86,275.44,361.54999999999995,246.76000000000002,180.63,234.17999999999998,249.58999999999997,325.63,231.16,233.15999999999997,263.46,223.92000000000002,395.52,285.3,228.90000000000003,271.51,458.29,241.51000000000002,145.85999999999999,197.30999999999997,269.26,206.83999999999997,212.62,233.0,260.96,273.19,212.89000000000001,223.60000000000002,358.46999999999997,231.14999999999998,230.43,516.36,302.13,244.83,345.65999999999997,193.18,237.67000000000002,260.29,233.83,234.5,114.27,257.11,274.62
